id,target
5797,0
5798,2
5799,1
5800,3
5801,1
5802,2
5803,3
5804,2
5805,1
5806,1
5807,0
5808,2
5809,3
5810,1
5811,2
5812,3
5813,2
5814,2
5815,3
5816,3
5817,1
5818,0
5819,3
5820,2
5821,2
5822,1
5823,3
5824,0
5825,3
5826,3
5827,3
5828,3
5829,3
5830,3
5831,1
5832,3
5833,1
5834,1
5835,3
5836,2
5837,1
5838,1
5839,3
5840,3
5841,1
5842,0
5843,2
5844,3
5845,0
5846,1
5847,3
5848,1
5849,3
5850,3
5851,2
5852,3
5853,2
5854,2
5855,3
5856,2
5857,1
5858,3
5859,0
5860,0
5861,3
5862,1
5863,0
5864,3
5865,0
5866,1
5867,2
5868,3
5869,3
5870,0
5871,3
5872,2
5873,3
5874,1
5875,3
5876,2
5877,3
5878,1
5879,2
5880,1
5881,0
5882,1
5883,3
5884,2
5885,2
5886,0
5887,2
5888,1
5889,2
5890,0
5891,2
5892,2
5893,1
5894,1
5895,2
5896,1
5897,3
5898,2
5899,1
5900,1
5901,3
5902,0
5903,1
5904,0
5905,3
5906,1
5907,2
5908,2
5909,0
5910,2
5911,3
5912,3
5913,2
5914,3
5915,1
5916,2
5917,1
5918,1
5919,1
5920,2
5921,2
5922,3
5923,0
5924,2
5925,3
5926,2
5927,0
5928,1
5929,2
5930,1
5931,3
5932,3
5933,2
5934,1
5935,3
5936,3
5937,1
5938,1
5939,1
5940,2
5941,2
5942,2
5943,1
5944,3
5945,2
5946,1
5947,1
5948,3
5949,2
5950,3
5951,3
5952,2
5953,1
5954,3
5955,1
5956,1
5957,2
5958,3
5959,0
5960,3
5961,0
5962,2
5963,3
5964,2
5965,2
5966,3
5967,3
5968,1
5969,0
5970,3
5971,0
5972,2
5973,1
5974,2
5975,1
5976,1
5977,2
5978,1
5979,3
5980,1
5981,1
5982,3
5983,3
5984,1
5985,1
5986,2
5987,1
5988,1
5989,2
5990,3
5991,2
5992,2
5993,2
5994,1
5995,2
5996,3
5997,3
5998,2
5999,1
6000,2
6001,3
6002,2
6003,0
6004,1
6005,0
6006,2
6007,0
6008,3
6009,0
6010,3
6011,2
6012,3
6013,0
6014,1
6015,3
6016,1
6017,2
6018,1
6019,2
6020,2
6021,2
6022,3
6023,3
6024,3
6025,2
6026,1
6027,3
6028,2
6029,1
6030,1
6031,2
6032,1
6033,3
6034,2
6035,0
6036,1
6037,1
6038,3
6039,0
6040,0
6041,3
6042,1
6043,0
6044,1
6045,2
6046,2
6047,3
6048,0
6049,0
6050,2
6051,0
6052,2
6053,2
6054,1
6055,1
6056,2
6057,1
6058,0
6059,3
6060,1
6061,3
6062,3
6063,1
6064,1
6065,2
6066,1
6067,0
6068,1
6069,2
6070,0
6071,0
6072,1
6073,1
6074,2
6075,3
6076,1
6077,0
6078,3
6079,1
6080,1
6081,1
6082,2
6083,3
6084,3
6085,3
6086,3
6087,2
6088,2
6089,0
6090,2
6091,1
6092,3
6093,1
6094,1
6095,3
6096,3
6097,1
6098,2
6099,3
6100,1
6101,0
6102,2
6103,2
6104,3
6105,1
6106,0
6107,3
6108,2
6109,1
6110,2
6111,0
6112,2
6113,0
6114,0
6115,1
6116,3
6117,1
6118,2
6119,3
6120,2
6121,3
6122,1
6123,1
6124,3
6125,3
6126,1
6127,1
6128,1
6129,2
6130,3
6131,3
6132,3
6133,2
6134,3
6135,3
6136,2
6137,0
6138,3
6139,3
6140,2
6141,3
6142,3
6143,1
6144,2
6145,0
6146,2
6147,1
6148,2
6149,3
6150,1
6151,1
6152,1
6153,3
6154,0
6155,1
6156,0
6157,1
6158,1
6159,1
6160,2
6161,3
6162,0
6163,2
6164,1
6165,3
6166,2
6167,2
6168,2
6169,2
6170,2
6171,2
6172,2
6173,1
6174,1
6175,0
6176,3
6177,3
6178,0
6179,2
6180,2
6181,3
6182,1
6183,0
6184,1
6185,0
6186,3
6187,1
6188,3
6189,1
6190,3
6191,0
6192,0
6193,3
6194,0
6195,3
6196,3
6197,3
6198,1
6199,3
6200,1
6201,2
6202,3
6203,1
6204,1
6205,2
6206,2
6207,1
6208,1
6209,3
6210,3
6211,0
6212,2
6213,1
6214,1
6215,0
6216,0
6217,1
6218,3
6219,1
6220,0
6221,0
6222,2
6223,3
6224,3
6225,1
6226,3
6227,3
6228,3
6229,1
6230,0
6231,3
6232,2
6233,1
6234,1
6235,1
6236,2
6237,1
6238,2
6239,0
6240,1
6241,2
6242,1
6243,0
6244,3
6245,2
6246,1
6247,2
6248,1
6249,3
6250,3
6251,1
6252,2
6253,3
6254,3
6255,1
6256,3
6257,1
6258,0
6259,0
6260,3
6261,1
6262,1
6263,3
6264,0
6265,3
6266,0
6267,3
6268,3
6269,2
6270,1
6271,3
6272,3
6273,2
6274,1
6275,1
6276,3
6277,2
6278,1
6279,2
6280,3
6281,1
6282,1
6283,3
6284,1
6285,2
6286,0
6287,2
6288,3
6289,2
6290,1
6291,1
6292,2
6293,3
6294,1
6295,1
6296,1
6297,0
6298,3
6299,1
6300,3
6301,3
6302,1
6303,1
6304,0
6305,3
6306,1
6307,2
6308,0
6309,1
6310,1
6311,1
6312,3
6313,3
6314,3
6315,0
6316,1
6317,3
6318,2
6319,3
6320,1
6321,1
6322,1
6323,0
6324,2
6325,1
6326,1
6327,1
6328,1
6329,1
6330,1
6331,3
6332,3
6333,3
6334,1
6335,1
6336,1
6337,2
6338,1
6339,1
6340,0
6341,3
6342,1
6343,0
6344,3
6345,3
6346,1
6347,1
6348,3
6349,1
6350,0
6351,1
6352,1
6353,2
6354,1
6355,2
6356,3
6357,1
6358,3
6359,3
6360,2
6361,1
6362,1
6363,0
6364,2
6365,1
6366,1
6367,0
6368,1
6369,2
6370,0
6371,2
6372,2
6373,2
6374,2
6375,2
6376,2
6377,1
6378,2
6379,2
6380,1
6381,2
6382,2
6383,0
6384,3
6385,1
6386,2
6387,2
6388,1
6389,3
6390,1
6391,3
6392,2
6393,3
6394,1
6395,3
6396,1
6397,3
6398,1
6399,3
6400,1
6401,3
6402,3
6403,2
6404,1
6405,2
6406,0
6407,2
6408,2
6409,0
6410,3
6411,1
6412,1
6413,1
6414,2
6415,3
6416,0
6417,1
6418,2
6419,1
6420,1
6421,2
6422,1
6423,2
6424,1
6425,1
6426,0
6427,1
6428,0
6429,0
6430,2
6431,0
6432,3
6433,1
6434,1
6435,2
6436,1
6437,1
6438,3
6439,3
6440,1
6441,3
6442,0
6443,1
6444,3
6445,3
6446,2
6447,2
6448,0
6449,1
6450,3
6451,2
6452,3
6453,3
6454,2
6455,2
6456,1
6457,3
6458,0
6459,2
6460,1
6461,3
6462,3
6463,3
6464,1
6465,1
6466,1
6467,1
6468,3
6469,2
6470,0
6471,1
6472,2
6473,1
6474,0
6475,3
6476,3
6477,1
6478,1
6479,3
6480,2
6481,2
6482,0
6483,3
6484,3
6485,1
6486,3
6487,1
6488,2
6489,1
6490,2
6491,1
6492,3
6493,3
6494,3
6495,2
6496,1
6497,0
6498,3
6499,2
6500,1
6501,0
6502,3
6503,1
6504,2
6505,2
6506,2
6507,3
6508,2
6509,0
6510,3
6511,2
6512,3
6513,3
6514,3
6515,2
6516,1
6517,3
6518,1
6519,2
6520,2
6521,1
6522,1
6523,1
6524,1
6525,1
6526,0
6527,0
6528,3
6529,1
6530,3
6531,3
6532,3
6533,1
6534,1
6535,1
6536,2
6537,1
6538,1
6539,2
6540,2
6541,3
6542,1
6543,1
6544,3
6545,2
6546,3
6547,1
6548,1
6549,0
6550,1
6551,0
6552,2
6553,0
6554,1
6555,2
6556,0
6557,3
6558,1
6559,2
6560,1
6561,2
6562,2
6563,2
6564,1
6565,2
6566,1
6567,1
6568,2
6569,0
6570,1
6571,3
6572,1
6573,2
6574,1
6575,0
6576,1
6577,1
6578,3
6579,2
6580,1
6581,3
6582,3
6583,0
6584,3
6585,1
6586,1
6587,1
6588,1
6589,0
6590,1
6591,1
6592,3
6593,3
6594,3
6595,0
6596,2
6597,2
6598,3
6599,3
6600,1
6601,3
6602,2
6603,1
6604,3
6605,0
6606,1
6607,3
6608,3
6609,2
6610,1
6611,1
6612,2
6613,1
6614,2
6615,1
6616,3
6617,3
6618,2
6619,0
6620,1
6621,3
6622,2
6623,2
6624,1
6625,3
6626,2
6627,2
6628,0
6629,1
6630,2
6631,0
6632,0
6633,3
6634,0
6635,3
6636,2
6637,2
6638,1
6639,1
6640,3
6641,1
6642,3
6643,3
6644,0
6645,2
6646,3
6647,2
6648,1
6649,2
6650,3
6651,1
6652,1
6653,3
6654,2
6655,2
6656,1
6657,1
6658,2
6659,3
6660,1
6661,1
6662,3
6663,0
6664,3
6665,1
6666,2
6667,1
6668,2
6669,1
6670,0
6671,1
6672,1
6673,2
6674,1
6675,2
6676,0
6677,1
6678,1
6679,1
6680,1
6681,1
6682,3
6683,2
6684,0
6685,3
6686,3
6687,1
6688,3
6689,1
6690,2
6691,1
6692,0
6693,3
6694,1
6695,1
6696,2
6697,1
6698,3
6699,3
6700,0
6701,2
6702,0
6703,3
6704,3
6705,1
6706,2
6707,1
6708,2
6709,2
6710,1
6711,3
6712,0
6713,0
6714,3
6715,1
6716,1
6717,1
6718,3
6719,0
6720,3
6721,1
6722,1
6723,2
6724,3
6725,1
6726,1
6727,3
6728,2
6729,2
6730,2
6731,3
6732,1
6733,2
6734,3
6735,1
6736,3
6737,1
6738,3
6739,0
6740,1
6741,3
6742,1
6743,3
6744,3
6745,1
6746,3
6747,1
6748,2
6749,3
6750,3
6751,3
6752,3
6753,0
6754,1
6755,1
6756,1
6757,2
6758,0
6759,3
6760,1
6761,1
6762,0
6763,0
6764,0
6765,3
6766,2
6767,0
6768,3
6769,0
6770,0
6771,0
6772,0
6773,2
6774,2
6775,0
6776,3
6777,1
6778,3
6779,3
6780,3
6781,0
6782,1
6783,1
6784,2
6785,2
6786,0
6787,1
6788,3
6789,0
6790,1
6791,2
6792,1
6793,3
6794,1
6795,2
6796,1
6797,1
6798,0
6799,1
6800,1
6801,2
6802,0
6803,1
6804,0
6805,3
6806,3
6807,1
6808,1
6809,1
6810,2
6811,2
6812,2
6813,0
6814,1
6815,1
6816,3
6817,0
6818,1
6819,3
6820,1
6821,3
6822,2
6823,1
6824,3
6825,1
6826,3
6827,2
6828,1
6829,2
6830,3
6831,3
6832,2
6833,3
6834,2
6835,3
6836,0
6837,1
6838,3
6839,2
6840,1
6841,1
6842,1
6843,1
6844,0
6845,2
6846,1
6847,3
6848,1
6849,1
6850,0
6851,1
6852,1
6853,1
6854,1
6855,0
6856,2
6857,2
6858,0
6859,1
6860,3
6861,3
6862,1
6863,1
6864,3
6865,3
6866,2
6867,1
6868,2
6869,0
6870,1
6871,2
6872,1
6873,3
6874,3
6875,3
6876,2
6877,1
6878,1
6879,0
6880,3
6881,0
6882,1
6883,3
6884,3
6885,0
6886,2
6887,2
6888,1
6889,2
6890,3
6891,3
6892,2
6893,3
6894,1
6895,2
6896,0
6897,3
6898,1
6899,0
6900,3
6901,3
6902,1
6903,1
6904,1
6905,0
6906,2
6907,3
6908,1
6909,2
6910,1
6911,3
6912,2
6913,1
6914,2
6915,3
6916,1
6917,1
6918,1
6919,2
6920,2
6921,3
6922,0
6923,0
6924,2
6925,1
6926,3
6927,2
6928,2
6929,1
6930,2
6931,3
6932,1
6933,1
6934,3
6935,1
6936,1
6937,3
6938,2
6939,3
6940,1
6941,3
6942,1
6943,3
6944,3
6945,2
6946,2
6947,2
6948,3
6949,1
6950,1
6951,3
6952,1
6953,2
6954,2
6955,1
6956,3
6957,2
6958,3
6959,1
6960,3
6961,1
6962,1
6963,2
6964,1
6965,1
6966,1
6967,3
6968,1
6969,3
6970,2
6971,1
6972,2
6973,3
6974,2
6975,2
6976,3
6977,3
6978,1
6979,1
6980,3
6981,3
6982,2
6983,1
6984,2
6985,2
6986,0
6987,2
6988,2
6989,0
6990,0
6991,1
6992,3
6993,2
6994,0
6995,2
6996,0
6997,2
6998,1
6999,2
7000,3
7001,1
7002,3
7003,3
7004,1
7005,0
7006,3
7007,1
7008,1
7009,3
7010,2
7011,1
7012,3
7013,1
7014,2
7015,0
7016,2
7017,2
7018,2
7019,3
7020,2
7021,3
7022,0
7023,3
7024,2
7025,3
7026,1
7027,2
7028,3
7029,3
7030,3
7031,2
7032,2
7033,1
7034,1
7035,2
7036,2
7037,0
7038,3
7039,1
7040,3
7041,1
7042,3
7043,1
7044,3
7045,1
7046,3
7047,3
7048,1
7049,3
7050,0
7051,2
7052,3
7053,1
7054,2
7055,0
7056,3
7057,3
7058,3
7059,1
7060,1
7061,1
7062,3
7063,1
7064,1
7065,3
7066,1
7067,3
7068,2
7069,1
7070,1
7071,2
7072,2
7073,1
7074,2
7075,3
7076,2
7077,2
7078,2
7079,3
7080,1
7081,3
7082,3
7083,1
7084,3
7085,2
7086,1
7087,1
7088,1
7089,1
7090,2
7091,2
7092,2
7093,1
7094,0
7095,2
7096,3
7097,2
7098,1
7099,0
7100,1
7101,2
7102,0
7103,3
7104,3
7105,1
7106,2
7107,0
7108,2
7109,3
7110,0
7111,2
7112,2
7113,3
7114,1
7115,2
7116,0
7117,3
7118,2
7119,1
7120,1
7121,1
7122,2
7123,2
7124,1
7125,2
7126,1
7127,3
7128,1
7129,0
7130,1
7131,2
7132,3
7133,2
7134,2
7135,0
7136,1
7137,1
7138,0
7139,1
7140,2
7141,2
7142,1
7143,2
7144,2
7145,1
7146,3
7147,3
7148,2
7149,1
7150,0
7151,3
7152,1
7153,1
7154,3
7155,2
7156,2
7157,0
7158,3
7159,1
7160,1
7161,1
7162,3
7163,0
7164,1
7165,1
7166,3
7167,1
7168,1
7169,1
7170,1
7171,3
7172,0
7173,1
7174,1
7175,1
7176,1
7177,0
7178,2
7179,0
7180,3
7181,0
7182,3
7183,2
7184,1
7185,0
7186,0
7187,1
7188,1
7189,3
7190,1
7191,3
7192,1
7193,3
7194,1
7195,1
7196,2
7197,2
7198,0
7199,0
7200,2
7201,1
7202,3
7203,1
7204,0
7205,2
7206,3
7207,3
7208,3
7209,3
7210,1
7211,1
7212,0
7213,2
7214,2
7215,3
7216,3
7217,3
7218,1
7219,3
7220,3
7221,3
7222,2
7223,2
7224,3
7225,1
7226,2
7227,3
7228,1
7229,0
7230,0
7231,0
7232,0
7233,2
7234,3
7235,2
7236,0
7237,2
7238,2
7239,0
7240,1
7241,1
7242,1
7243,0
7244,3
7245,1
7246,0
7247,1
7248,2
7249,0
7250,1
7251,1
7252,2
7253,1
7254,3
7255,1
7256,2
7257,1
7258,1
7259,3
7260,2
7261,1
7262,3
7263,1
7264,3
7265,3
7266,0
7267,2
7268,3
7269,0
7270,3
7271,1
7272,3
7273,1
7274,3
7275,0
7276,2
7277,3
7278,1
7279,0
7280,2
7281,1
7282,3
7283,2
7284,1
7285,0
7286,2
7287,2
7288,1
7289,0
7290,3
7291,1
7292,2
7293,2
7294,2
7295,2
7296,1
7297,2
7298,2
7299,2
7300,1
7301,2
7302,1
7303,1
7304,3
7305,1
7306,2
7307,1
7308,0
7309,2
7310,1
7311,1
7312,0
7313,1
7314,2
7315,2
7316,1
7317,1
7318,3
7319,1
7320,3
7321,0
7322,2
7323,0
7324,3
7325,2
7326,2
7327,1
7328,1
7329,1
7330,3
7331,3
7332,0
7333,3
7334,2
7335,1
7336,2
7337,0
7338,1
7339,1
7340,1
7341,1
7342,2
7343,1
7344,0
7345,2
7346,2
7347,0
7348,3
7349,3
7350,2
7351,2
7352,1
7353,1
7354,1
7355,1
7356,1
7357,2
7358,0
7359,3
7360,2
7361,2
7362,1
7363,2
7364,0
7365,2
7366,1
7367,0
7368,1
7369,3
7370,0
7371,1
7372,2
7373,1
7374,2
7375,1
7376,3
7377,2
7378,1
7379,0
7380,2
7381,2
7382,0
7383,1
7384,1
7385,2
7386,1
7387,2
7388,1
7389,1
7390,2
7391,1
7392,1
7393,1
7394,3
7395,2
7396,2
7397,1
7398,2
7399,1
7400,3
7401,3
7402,1
7403,2
7404,3
7405,2
7406,2
7407,3
7408,3
7409,2
7410,1
7411,0
7412,3
7413,1
7414,0
7415,2
7416,2
7417,3
7418,2
7419,2
7420,0
7421,1
7422,3
7423,1
7424,1
7425,1
7426,3
7427,1
7428,0
7429,2
7430,0
7431,1
7432,3
7433,1
7434,1
7435,1
7436,2
7437,0
7438,2
7439,2
7440,2
7441,1
7442,3
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,1
7450,2
7451,0
7452,2
7453,2
7454,2
7455,2
7456,1
7457,3
7458,3
7459,2
7460,2
7461,0
7462,1
7463,2
7464,1
7465,3
7466,2
7467,2
7468,1
7469,1
7470,1
7471,3
7472,3
7473,2
7474,2
7475,3
7476,2
7477,1
7478,1
7479,2
7480,1
7481,1
7482,3
7483,3
7484,0
7485,3
7486,3
7487,3
7488,2
7489,1
7490,2
7491,2
7492,0
7493,3
7494,3
7495,0
7496,2
7497,1
7498,3
7499,1
7500,2
7501,3
7502,2
7503,2
7504,3
7505,0
7506,1
7507,0
7508,1
7509,1
7510,2
7511,3
7512,0
7513,1
7514,0
7515,3
7516,1
7517,3
7518,1
7519,2
7520,2
7521,3
7522,0
7523,2
7524,2
7525,1
7526,1
7527,2
7528,1
7529,3
7530,0
7531,2
7532,0
7533,2
7534,2
7535,2
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,2
7543,2
7544,3
7545,1
7546,1
7547,3
7548,3
7549,1
7550,2
7551,2
7552,1
7553,0
7554,3
7555,0
7556,2
7557,1
7558,3
7559,2
7560,3
7561,0
7562,0
7563,1
7564,1
7565,1
7566,0
7567,1
7568,3
7569,3
7570,2
7571,1
7572,2
7573,2
7574,3
7575,1
7576,3
7577,1
7578,2
7579,3
7580,3
7581,3
7582,3
7583,2
7584,1
7585,1
7586,2
7587,2
7588,3
7589,3
7590,1
7591,2
7592,1
7593,1
7594,2
7595,3
7596,1
7597,3
7598,1
7599,2
7600,3
7601,2
7602,3
7603,1
7604,3
7605,0
7606,1
7607,2
7608,2
7609,1
7610,1
7611,3
7612,1
7613,2
7614,0
7615,0
7616,0
7617,3
7618,2
7619,1
7620,0
7621,3
7622,3
7623,2
7624,3
7625,2
7626,0
7627,1
7628,3
7629,1
7630,2
7631,1
7632,3
7633,0
7634,3
7635,2
7636,3
7637,1
7638,3
7639,1
7640,1
7641,2
7642,2
7643,2
7644,3
7645,3
7646,0
7647,1
7648,3
7649,0
7650,2
7651,3
7652,2
7653,0
7654,2
7655,3
7656,3
7657,2
7658,2
7659,1
7660,1
7661,2
7662,1
7663,2
7664,0
7665,0
7666,2
7667,3
7668,3
7669,2
7670,0
7671,2
7672,0
7673,2
7674,1
7675,1
7676,0
7677,1
7678,1
7679,1
7680,1
7681,3
7682,2
7683,1
7684,3
7685,2
7686,0
7687,3
7688,1
7689,2
7690,3
7691,2
7692,3
7693,1
7694,0
7695,2
7696,3
7697,3
7698,0
7699,1
7700,3
7701,1
7702,2
7703,2
7704,0
7705,3
7706,3
7707,1
7708,1
7709,2
7710,2
7711,2
7712,3
7713,2
7714,3
7715,2
7716,2
7717,3
7718,2
7719,1
7720,3
7721,1
7722,1
7723,0
7724,2
7725,1
7726,3
7727,0
7728,3
7729,0
7730,1
7731,1
7732,2
7733,0
7734,1
7735,1
7736,1
7737,2
7738,2
7739,1
7740,3
7741,1
7742,2
7743,1
7744,1
7745,2
7746,2
7747,1
7748,2
7749,1
7750,2
7751,3
7752,0
7753,2
7754,1
7755,3
7756,3
7757,1
7758,2
7759,1
7760,1
7761,2
7762,3
7763,0
7764,2
7765,3
7766,1
7767,3
7768,1
7769,1
7770,0
7771,1
7772,1
7773,3
7774,1
7775,1
7776,1
7777,1
7778,3
7779,2
7780,2
7781,1
7782,0
7783,1
7784,2
7785,3
7786,1
7787,2
7788,2
7789,3
7790,3
7791,3
7792,3
7793,0
7794,1
7795,2
7796,3
7797,1
7798,1
7799,1
7800,2
7801,1
7802,1
7803,0
7804,2
7805,3
7806,2
7807,1
7808,1
7809,1
7810,2
7811,3
7812,2
7813,1
7814,2
7815,0
7816,3
7817,0
7818,2
7819,3
7820,1
7821,1
7822,2
7823,1
7824,1
7825,3
7826,3
7827,0
7828,1
7829,2
7830,3
7831,3
7832,3
7833,3
7834,2
7835,0
7836,3
7837,0
7838,1
7839,3
7840,3
7841,2
7842,2
7843,3
7844,3
7845,3
7846,1
7847,2
7848,2
7849,1
7850,1
7851,3
7852,3
7853,2
7854,2
7855,1
7856,1
7857,2
7858,2
7859,3
7860,2
7861,3
7862,3
7863,1
7864,1
7865,2
7866,2
7867,0
7868,3
7869,2
7870,3
7871,1
7872,1
7873,1
7874,0
7875,3
7876,0
7877,3
7878,1
7879,2
7880,1
7881,3
7882,1
7883,0
7884,2
7885,2
7886,1
7887,2
7888,1
7889,3
7890,3
7891,2
7892,0
7893,1
7894,0
7895,2
7896,0
7897,3
7898,1
7899,0
7900,1
7901,2
7902,2
7903,0
7904,1
7905,3
7906,3
7907,1
7908,2
7909,2
7910,2
7911,2
7912,2
7913,2
7914,1
7915,1
7916,0
7917,3
7918,3
7919,1
7920,1
7921,3
7922,3
7923,1
7924,2
7925,3
7926,3
7927,2
7928,0
7929,3
7930,3
7931,1
7932,0
7933,3
7934,1
7935,3
7936,3
7937,3
7938,2
7939,2
7940,3
7941,3
7942,3
7943,1
7944,2
7945,1
7946,2
7947,1
7948,0
7949,2
7950,0
7951,3
7952,2
7953,1
7954,1
7955,1
7956,2
7957,3
7958,3
7959,1
7960,2
7961,2
7962,1
7963,3
7964,2
7965,2
7966,3
7967,3
7968,3
7969,1
7970,2
7971,2
7972,3
7973,2
7974,1
7975,3
7976,1
7977,3
7978,1
7979,2
7980,3
7981,0
7982,3
7983,2
7984,3
7985,2
7986,0
7987,0
7988,2
7989,3
7990,2
7991,1
7992,0
7993,2
7994,1
7995,2
7996,3
7997,1
7998,0
7999,3
8000,2
8001,1
8002,3
8003,1
8004,0
8005,1
8006,1
8007,2
8008,1
8009,2
8010,1
8011,2
8012,1
8013,2
8014,3
8015,0
8016,1
8017,1
8018,3
8019,3
8020,2
8021,2
8022,1
8023,1
8024,3
8025,3
8026,0
8027,1
8028,2
8029,3
8030,0
8031,3
8032,2
8033,2
8034,3
8035,2
8036,3
8037,3
8038,3
8039,3
8040,1
8041,1
8042,0
8043,2
8044,1
8045,2
8046,2
8047,3
8048,1
8049,3
8050,2
8051,1
8052,3
8053,1
8054,2
8055,3
8056,1
8057,1
8058,3
8059,0
8060,2
8061,3
8062,1
8063,0
8064,3
8065,0
8066,1
8067,1
8068,1
8069,3
8070,2
8071,2
8072,1
8073,2
8074,1
8075,1
8076,3
8077,3
8078,1
8079,2
8080,3
8081,3
8082,2
8083,3
8084,0
8085,2
8086,2
8087,1
8088,2
8089,3
8090,2
8091,1
8092,3
8093,2
8094,1
8095,0
8096,2
8097,0
8098,1
8099,1
8100,2
8101,2
8102,1
8103,2
8104,2
8105,1
8106,1
8107,3
8108,0
8109,1
8110,2
8111,2
8112,3
8113,2
8114,3
8115,3
8116,1
8117,1
8118,1
8119,1
8120,3
8121,3
8122,1
8123,1
8124,3
8125,1
8126,1
8127,0
8128,1
8129,1
8130,3
8131,1
8132,1
8133,3
8134,3
8135,2
8136,3
8137,3
8138,1
8139,1
8140,1
8141,0
8142,1
8143,0
8144,1
8145,2
8146,3
8147,1
8148,1
8149,3
8150,3
8151,2
8152,1
8153,3
8154,0
8155,1
8156,2
8157,0
8158,3
8159,0
8160,3
8161,3
8162,2
8163,1
8164,2
8165,2
8166,1
8167,1
8168,2
8169,3
8170,1
8171,2
8172,1
8173,3
8174,1
8175,2
8176,1
8177,1
8178,1
8179,0
8180,2
8181,0
8182,1
8183,0
8184,1
8185,1
8186,2
8187,1
8188,1
8189,0
8190,2
8191,1
8192,3
8193,3
8194,3
8195,2
8196,1
8197,2
8198,2
8199,0
8200,0
8201,3
8202,1
8203,0
8204,3
8205,1
8206,0
8207,3
8208,1
8209,2
8210,3
8211,2
8212,1
8213,0
8214,2
8215,3
8216,0
8217,1
8218,0
8219,0
8220,1
8221,0
8222,1
8223,2
8224,0
8225,1
8226,0
8227,2
8228,0
8229,3
8230,3
8231,2
8232,1
8233,1
8234,3
8235,2
8236,0
8237,0
8238,3
8239,3
8240,1
8241,1
8242,0
8243,1
8244,2
8245,2
8246,1
8247,0
8248,1
8249,2
8250,0
8251,2
8252,1
8253,1
8254,1
8255,1
8256,0
8257,3
8258,1
8259,1
8260,3
8261,1
8262,1
8263,2
8264,1
8265,1
8266,2
8267,3
8268,3
8269,3
8270,3
8271,2
8272,3
8273,3
8274,3
8275,2
8276,2
8277,1
8278,2
8279,3
8280,3
8281,3
8282,1
8283,1
8284,1
8285,1
8286,3
8287,2
8288,0
8289,2
8290,3
8291,2
8292,1
8293,2
8294,3
8295,1
8296,0
8297,1
8298,0
8299,1
8300,3
8301,3
8302,0
8303,3
8304,1
8305,1
8306,2
8307,3
8308,1
8309,1
8310,3
8311,1
8312,2
8313,3
8314,1
8315,3
8316,3
8317,1
8318,1
8319,3
8320,3
8321,2
8322,3
8323,1
8324,2
8325,1
8326,2
8327,1
8328,3
8329,1
8330,1
8331,3
8332,1
8333,0
8334,0
8335,2
8336,3
8337,3
8338,1
8339,3
8340,2
8341,2
8342,1
8343,3
8344,1
8345,1
8346,1
8347,2
8348,3
8349,1
8350,2
8351,3
8352,3
8353,1
8354,1
8355,3
8356,3
8357,0
8358,1
8359,2
8360,3
8361,2
8362,3
8363,3
8364,1
8365,2
8366,1
8367,1
8368,1
8369,3
8370,0
8371,3
8372,2
8373,3
8374,2
8375,1
8376,3
8377,1
8378,1
8379,1
8380,3
8381,2
8382,2
8383,2
8384,3
8385,1
8386,0
8387,2
8388,1
8389,2
8390,0
8391,3
8392,2
8393,2
8394,3
8395,2
8396,3
8397,3
8398,1
8399,2
8400,3
8401,2
8402,3
8403,3
8404,3
8405,3
8406,1
8407,1
8408,3
8409,1
8410,1
8411,1
8412,2
8413,3
8414,2
8415,3
8416,3
8417,0
8418,1
8419,1
8420,1
8421,1
8422,1
8423,1
8424,1
8425,1
8426,3
8427,2
8428,2
8429,1
8430,2
8431,1
8432,2
8433,3
8434,1
8435,2
8436,3
8437,0
8438,0
8439,1
8440,0
8441,2
8442,2
8443,1
8444,2
8445,1
8446,2
8447,1
8448,1
8449,3
8450,1
8451,1
8452,0
8453,0
8454,2
8455,3
8456,3
8457,1
8458,2
8459,1
8460,1
8461,1
8462,1
8463,3
8464,0
8465,1
8466,1
8467,1
8468,1
8469,2
8470,3
8471,3
8472,2
8473,2
8474,1
8475,0
8476,2
8477,1
8478,2
8479,3
8480,1
8481,1
8482,3
8483,2
8484,1
8485,2
8486,3
8487,1
8488,0
8489,2
8490,1
8491,3
8492,1
8493,1
8494,3
8495,2
8496,0
8497,2
8498,3
8499,3
8500,2
8501,1
8502,3
8503,1
8504,1
8505,0
8506,1
8507,2
8508,1
8509,1
8510,1
8511,1
8512,2
8513,1
8514,2
8515,1
8516,2
8517,2
8518,1
8519,0
8520,3
8521,2
8522,1
8523,2
8524,0
8525,2
8526,3
8527,1
8528,2
8529,2
8530,2
8531,3
8532,1
8533,1
8534,2
8535,2
8536,1
8537,3
8538,1
8539,1
8540,1
8541,2
8542,2
8543,1
8544,2
8545,0
8546,2
8547,1
8548,3
8549,3
8550,1
8551,1
8552,3
8553,1
8554,0
8555,1
8556,0
8557,1
8558,0
8559,2
8560,2
8561,2
8562,3
8563,1
8564,2
8565,1
8566,3
8567,1
8568,2
8569,3
8570,0
8571,3
8572,2
8573,0
8574,1
8575,3
8576,2
8577,0
8578,1
8579,2
8580,1
8581,3
8582,2
8583,1
8584,1
8585,1
8586,1
8587,0
8588,2
8589,0
8590,1
8591,2
8592,0
8593,2
8594,1
8595,1
